ID,作品名,成立年,性別,y,x1_gender
6966,NA,,男,1,1
6967,NA,,男,1,1
6968,NA,,男,1,1
6969,NA,,男,1,1
6970,NA,,男,1,1
6971,NA,,男,1,1
6972,NA,,男,1,1
6973,NA,,男,1,1
6974,NA,,男,1,1
6975,NA,,男,1,1
6976,NA,,男,1,1
6977,NA,,男,1,1
6978,NA,,男,1,1
6979,NA,,男,1,1
6980,NA,,男,1,1
6981,NA,,男,1,1
6982,NA,,男,1,1
6983,NA,,男,1,1
6984,NA,,男,1,1
6985,NA,,男,1,1
6986,NA,,男,1,1
6987,NA,,男,1,1
6988,NA,,男,1,1
6989,NA,,男,1,1
6990,NA,,男,1,1
6991,NA,,男,1,1
6992,NA,,男,1,1
6993,NA,,男,1,1
6994,NA,,男,1,1
6995,NA,,男,1,1
6996,NA,,男,1,1
6997,NA,,男,1,1
6998,NA,,男,1,1
6999,NA,,男,1,1
7000,NA,,男,1,1
7001,NA,,男,1,1
7002,NA,,男,1,1
7003,NA,,男,1,1
7004,NA,,男,1,1
7005,NA,,男,1,1
7006,NA,,男,1,1
7007,NA,,男,1,1
7008,NA,,男,1,1
7009,NA,,男,1,1
7010,NA,,男,1,1
7011,NA,,男,1,1
7012,NA,,男,1,1
7013,NA,,男,1,1
7014,NA,,男,1,1
7015,NA,,男,1,1
7016,NA,,男,1,1
7017,NA,,男,1,1
7018,NA,,男,1,1
7019,NA,,男,1,1
7020,NA,,男,1,1
7021,NA,,男,1,1
7022,NA,,男,1,1
7023,NA,,男,1,1
7024,NA,,男,1,1
7025,NA,,男,1,1
7026,NA,,男,1,1
7027,NA,,男,1,1
7028,NA,,男,1,1
7029,NA,,男,1,1
7030,NA,,男,1,1
7031,NA,,男,1,1
7032,NA,,男,1,1
7033,NA,,男,1,1
7034,NA,,男,1,1
7035,NA,,男,1,1
7036,NA,,男,1,1
7037,NA,,男,1,1
7038,NA,,男,1,1
7039,NA,,男,1,1
7040,NA,,男,1,1
7041,NA,,男,1,1
7042,NA,,男,1,1
7043,NA,,男,1,1
7044,NA,,男,1,1
7045,NA,,男,1,1
7046,NA,,男,1,1
7047,NA,,男,1,1
7048,NA,,男,1,1
7049,NA,,男,1,1
7050,NA,,男,1,1
7051,NA,,男,1,1
7052,NA,,男,1,1
7053,NA,,男,1,1
7054,NA,,男,1,1
7055,NA,,男,1,1
7056,NA,,男,1,1
7057,NA,,男,1,1
7058,NA,,男,1,1
7059,NA,,男,1,1
7060,NA,,男,1,1
7061,NA,,男,1,1
7062,NA,,男,1,1
7063,NA,,男,1,1
7064,NA,,男,1,1
7065,NA,,男,1,1
7066,NA,,男,1,1
7067,NA,,男,1,1
7068,NA,,男,1,1
7069,NA,,男,1,1
7070,NA,,男,1,1
7071,NA,,男,1,1
7072,NA,,男,1,1
7073,NA,,男,1,1
7074,NA,,男,1,1
7075,NA,,男,1,1
7076,NA,,男,1,1
7077,NA,,男,1,1
7078,NA,,男,1,1
7079,NA,,男,1,1
7080,NA,,男,1,1
7081,NA,,男,1,1
7082,NA,,男,1,1
7083,NA,,男,1,1
7084,NA,,男,1,1
7085,NA,,男,1,1
7086,NA,,男,1,1
7087,NA,,男,1,1
7088,NA,,男,1,1
7089,NA,,男,1,1
7090,NA,,男,1,1
7091,NA,,男,1,1
7092,NA,,男,1,1
7093,NA,,男,1,1
7094,NA,,男,1,1
7095,NA,,男,1,1
7096,NA,,男,1,1
7097,NA,,男,1,1
7098,NA,,男,1,1
7099,NA,,男,1,1
7100,NA,,男,1,1
7101,NA,,男,1,1
7102,NA,,男,1,1
7103,NA,,男,1,1
7104,NA,,男,1,1
7105,NA,,男,1,1
7106,NA,,男,1,1
7107,NA,,男,1,1
7108,NA,,男,1,1
7109,NA,,男,1,1
7110,NA,,男,1,1
7111,NA,,男,1,1
7112,NA,,男,1,1
7113,NA,,男,1,1
7114,NA,,男,1,1
7115,NA,,男,1,1
7116,NA,,男,1,1
7117,NA,,男,1,1
7118,NA,,男,1,1
7119,NA,,男,1,1
7120,NA,,男,1,1
7121,NA,,男,1,1
7122,NA,,男,1,1
7123,NA,,男,1,1
7124,NA,,男,1,1
7125,NA,,男,1,1
7126,NA,,男,1,1
7127,NA,,男,1,1
7128,NA,,男,1,1
7129,NA,,男,1,1
7130,NA,,男,1,1
7131,NA,,男,1,1
7132,NA,,男,1,1
7133,NA,,男,1,1
7134,NA,,男,1,1
7135,NA,,男,1,1
7136,NA,,男,1,1
7137,NA,,男,1,1
7138,NA,,男,1,1
7139,NA,,男,1,1
7140,NA,,男,1,1
7141,NA,,男,1,1
7142,NA,,男,1,1
7143,NA,,男,1,1
7144,NA,,男,1,1
7145,NA,,男,1,1
7146,NA,,男,1,1
7147,NA,,男,1,1
7148,NA,,男,1,1
7149,NA,,男,1,1
7150,NA,,男,1,1
7151,NA,,男,1,1
7152,NA,,男,1,1
7153,NA,,男,1,1
7154,NA,,男,1,1
7155,NA,,男,1,1
7156,NA,,男,1,1
7157,NA,,男,1,1
7158,NA,,男,1,1
7159,NA,,男,1,1
7160,NA,,男,1,1
7161,NA,,男,1,1
7162,NA,,男,1,1
7163,NA,,男,1,1
7164,NA,,男,1,1
7165,NA,,男,1,1
7166,NA,,男,1,1
7167,NA,,男,1,1
7168,NA,,男,1,1
7169,NA,,男,1,1
7170,NA,,男,1,1
7171,NA,,男,1,1
7172,NA,,男,1,1
7173,NA,,男,1,1
7174,NA,,男,1,1
7175,NA,,男,1,1
7176,NA,,男,1,1
7177,NA,,男,1,1
7178,NA,,男,1,1
7179,NA,,男,1,1
7180,NA,,男,1,1
7181,NA,,男,1,1
7182,NA,,男,1,1
7183,NA,,男,1,1
7184,NA,,男,1,1
7185,NA,,男,1,1
7186,NA,,男,1,1
7187,NA,,男,1,1
7188,NA,,男,1,1
7189,NA,,男,1,1
7190,NA,,男,1,1
7191,NA,,男,1,1
7192,NA,,男,1,1
7193,NA,,男,1,1
7194,NA,,男,1,1
7195,NA,,男,1,1
7196,NA,,男,1,1
7197,NA,,男,1,1
7198,NA,,男,1,1
7199,NA,,男,1,1
7200,NA,,男,1,1
7201,NA,,男,1,1
7202,NA,,男,1,1
7203,NA,,男,1,1
7204,NA,,男,1,1
7205,NA,,男,1,1
7206,NA,,男,1,1
7207,NA,,男,1,1
7208,NA,,男,1,1
7209,NA,,男,1,1
7210,NA,,男,1,1
7211,NA,,男,1,1
7212,NA,,男,1,1
7213,NA,,男,1,1
7214,NA,,男,1,1
7215,NA,,男,1,1
7216,NA,,男,1,1
7217,NA,,男,1,1
7218,NA,,男,1,1
7219,NA,,男,1,1
7220,NA,,男,1,1
7221,NA,,男,1,1
7222,NA,,男,1,1
7223,NA,,男,1,1
7224,NA,,男,1,1
7225,NA,,男,1,1
7226,NA,,男,1,1
7227,NA,,男,1,1
7228,NA,,男,1,1
7229,NA,,男,1,1
7230,NA,,男,1,1
7231,NA,,男,1,1
7232,NA,,男,1,1
7233,NA,,男,1,1
7234,NA,,男,1,1
7235,NA,,男,1,1
7236,NA,,男,1,1
7237,NA,,男,1,1
7238,NA,,男,1,1
7239,NA,,男,1,1
7240,NA,,男,1,1
7241,NA,,男,1,1
7242,NA,,男,1,1
7243,NA,,男,1,1
7244,NA,,男,1,1
7245,NA,,男,1,1
7246,NA,,男,1,1
7247,NA,,男,1,1
7248,NA,,男,1,1
7249,NA,,男,1,1
7250,NA,,男,1,1
7251,NA,,男,1,1
7252,NA,,男,1,1
7253,NA,,男,1,1
7254,NA,,男,1,1
7255,NA,,男,1,1
7256,NA,,男,1,1
7257,NA,,男,1,1
7258,NA,,男,1,1
7259,NA,,男,1,1
7260,NA,,男,1,1
7261,NA,,男,1,1
7262,NA,,男,1,1
7263,NA,,男,1,1
7264,NA,,男,1,1
7265,NA,,男,1,1
7266,NA,,男,1,1
7267,NA,,男,1,1
7268,NA,,男,1,1
7269,NA,,男,1,1
7270,NA,,男,1,1
7271,NA,,男,1,1
7272,NA,,男,1,1
7273,NA,,男,1,1
7274,NA,,男,1,1
7275,NA,,男,1,1
7276,NA,,男,1,1
7277,NA,,男,1,1
7278,NA,,男,1,1
7279,NA,,男,1,1
7280,NA,,男,1,1
7281,NA,,男,1,1
7282,NA,,男,1,1
7283,NA,,男,1,1
7284,NA,,男,1,1
7285,NA,,男,1,1
7286,NA,,男,1,1
7287,NA,,男,1,1
7288,NA,,男,1,1
7289,NA,,男,1,1
7290,NA,,男,1,1
7291,NA,,男,1,1
7292,NA,,男,1,1
7293,NA,,男,1,1
7294,NA,,男,1,1
7295,NA,,男,1,1
7296,NA,,男,1,1
7297,NA,,男,1,1
7298,NA,,男,1,1
7299,NA,,男,1,1
7300,NA,,男,1,1
7301,NA,,男,1,1
7302,NA,,男,1,1
7303,NA,,男,1,1
7304,NA,,男,1,1
7305,NA,,男,1,1
7306,NA,,男,1,1
7307,NA,,男,1,1
7308,NA,,男,1,1
7309,NA,,男,1,1
7310,NA,,男,1,1
7311,NA,,男,1,1
7312,NA,,男,1,1
7313,NA,,男,1,1
7314,NA,,男,1,1
7315,NA,,男,1,1
7316,NA,,男,1,1
7317,NA,,男,1,1
7318,NA,,男,1,1
7319,NA,,男,1,1
7320,NA,,男,1,1
7321,NA,,男,1,1
7322,NA,,男,1,1
7323,NA,,男,1,1
7324,NA,,男,1,1
7325,NA,,男,1,1
7326,NA,,男,1,1
7327,NA,,男,1,1
7328,NA,,男,1,1
7329,NA,,男,1,1
7330,NA,,男,1,1
7331,NA,,男,1,1
7332,NA,,男,1,1
7333,NA,,男,1,1
7334,NA,,男,1,1
7335,NA,,男,1,1
7336,NA,,男,1,1
7337,NA,,男,1,1
7338,NA,,男,1,1
7339,NA,,男,1,1
7340,NA,,男,1,1
7341,NA,,男,1,1
7342,NA,,男,1,1
7343,NA,,男,1,1
7344,NA,,男,1,1
7345,NA,,男,1,1
7346,NA,,男,1,1
7347,NA,,男,1,1
7348,NA,,男,1,1
7349,NA,,男,1,1
7350,NA,,男,1,1
7351,NA,,男,1,1
7352,NA,,男,1,1
7353,NA,,男,1,1
7354,NA,,男,1,1
7355,NA,,男,1,1
7356,NA,,男,1,1
7357,NA,,男,1,1
7358,NA,,男,1,1
7359,NA,,男,1,1
7360,NA,,男,1,1
7361,NA,,男,1,1
7362,NA,,男,1,1
7363,NA,,男,1,1
7364,NA,,男,1,1
7365,NA,,男,1,1
7366,NA,,男,1,1
7367,NA,,男,1,1
7368,NA,,男,1,1
7369,NA,,男,1,1
7370,NA,,男,1,1
7371,NA,,男,1,1
7372,NA,,男,1,1
7373,NA,,男,1,1
7374,NA,,男,1,1
7375,NA,,男,1,1
7376,NA,,男,1,1
7377,NA,,男,1,1
7378,NA,,男,1,1
7379,NA,,男,1,1
7380,NA,,男,1,1
7381,NA,,男,1,1
7382,NA,,男,1,1
7383,NA,,男,1,1
7384,NA,,男,1,1
7385,NA,,男,1,1
7386,NA,,男,1,1
7387,NA,,男,1,1
7388,NA,,男,1,1
7389,NA,,男,1,1
7390,NA,,男,1,1
7391,NA,,男,1,1
7392,NA,,男,1,1
7393,NA,,男,1,1
7394,NA,,男,1,1
7395,NA,,男,1,1
7396,NA,,男,1,1
7397,NA,,男,1,1
7398,NA,,男,1,1
7399,NA,,男,1,1
7400,NA,,男,1,1
7401,NA,,男,1,1
7402,NA,,男,1,1
7403,NA,,男,1,1
7404,NA,,男,1,1
7405,NA,,男,1,1
7406,NA,,男,1,1
7407,NA,,男,1,1
7408,NA,,男,1,1
7409,NA,,男,1,1
7410,NA,,男,1,1
7411,NA,,男,1,1
7412,NA,,男,1,1
7413,NA,,男,1,1
7414,NA,,男,1,1
7415,NA,,男,1,1
7416,NA,,男,1,1
7417,NA,,男,1,1
7418,NA,,男,1,1
7419,NA,,男,1,1
7420,NA,,男,1,1
7421,NA,,男,1,1
7422,NA,,男,1,1
7423,NA,,男,1,1
7424,NA,,男,1,1
7425,NA,,男,1,1
7426,NA,,男,1,1
7427,NA,,男,1,1
7428,NA,,男,1,1
7429,NA,,男,1,1
7430,NA,,男,1,1
7431,NA,,男,1,1
7432,NA,,男,1,1
7433,NA,,男,1,1
7434,NA,,男,1,1
7435,NA,,男,1,1
7436,NA,,男,1,1
7437,NA,,男,1,1
7438,NA,,男,1,1
7439,NA,,男,1,1
7440,NA,,男,1,1
7441,NA,,男,1,1
7442,NA,,男,1,1
7443,NA,,男,1,1
7444,NA,,男,1,1
7445,NA,,男,1,1
7446,NA,,男,1,1
7447,NA,,男,1,1
7448,NA,,男,1,1
7449,NA,,男,1,1
7450,NA,,男,1,1
7451,NA,,男,1,1
7452,NA,,男,1,1
7453,NA,,男,1,1
7454,NA,,男,1,1
7455,NA,,男,1,1
7456,NA,,男,1,1
7457,NA,,男,1,1
7458,NA,,男,1,1
7459,NA,,男,1,1
7460,NA,,男,1,1
7461,NA,,男,1,1
7462,NA,,男,1,1
7463,NA,,男,1,1
7464,NA,,男,1,1
7465,NA,,男,1,1
7466,NA,,男,1,1
7467,NA,,男,1,1
7468,NA,,男,1,1
7469,NA,,男,1,1
7470,NA,,男,1,1
7471,NA,,男,1,1
7472,NA,,男,1,1
7473,NA,,男,1,1
7474,NA,,男,1,1
7475,NA,,男,1,1
7476,NA,,男,1,1
7477,NA,,男,1,1
7478,NA,,男,1,1
7479,NA,,男,1,1
7480,NA,,男,1,1
7481,NA,,男,1,1
7482,NA,,男,1,1
7483,NA,,男,1,1
7484,NA,,男,1,1
7485,NA,,男,1,1
7486,NA,,男,1,1
7487,NA,,男,1,1
7488,NA,,男,1,1
7489,NA,,男,1,1
7490,NA,,男,1,1
7491,NA,,男,1,1
7492,NA,,男,1,1
7493,NA,,男,1,1
7494,NA,,男,1,1
7495,NA,,男,1,1
7496,NA,,男,1,1
7497,NA,,男,1,1
7498,NA,,男,1,1
7499,NA,,男,1,1
7500,NA,,男,1,1
7501,NA,,男,1,1
7502,NA,,男,1,1
7503,NA,,男,1,1
7504,NA,,男,1,1
7505,NA,,男,1,1
7506,NA,,男,1,1
7507,NA,,男,1,1
7508,NA,,男,1,1
7509,NA,,男,1,1
7510,NA,,男,1,1
7511,NA,,男,1,1
7512,NA,,男,1,1
7513,NA,,男,1,1
7514,NA,,男,1,1
7515,NA,,男,1,1
7516,NA,,男,1,1
7517,NA,,男,1,1
7518,NA,,男,1,1
7519,NA,,男,1,1
7520,NA,,男,1,1
7521,NA,,男,1,1
7522,NA,,男,1,1
7523,NA,,男,1,1
7524,NA,,男,1,1
7525,NA,,男,1,1
7526,NA,,男,1,1
7527,NA,,男,1,1
7528,NA,,男,1,1
7529,NA,,男,1,1
7530,NA,,男,1,1
7531,NA,,男,1,1
7532,NA,,男,1,1
7533,NA,,男,1,1
7534,NA,,男,1,1
7535,NA,,男,1,1
7536,NA,,男,1,1
7537,NA,,男,1,1
7538,NA,,男,1,1
7539,NA,,男,1,1
7540,NA,,男,1,1
7541,NA,,男,1,1
7542,NA,,男,1,1
7543,NA,,男,1,1
7544,NA,,男,1,1
7545,NA,,男,1,1
7546,NA,,男,1,1
7547,NA,,男,1,1
7548,NA,,男,1,1
7549,NA,,男,1,1
7550,NA,,男,1,1
7551,NA,,男,1,1
7552,NA,,男,1,1
7553,NA,,男,1,1
7554,NA,,男,1,1
7555,NA,,男,1,1
7556,NA,,男,1,1
7557,NA,,男,1,1
7558,NA,,男,1,1
7559,NA,,男,1,1
7560,NA,,男,1,1
7561,NA,,男,1,1
7562,NA,,男,1,1
7563,NA,,男,1,1
7564,NA,,男,1,1
7565,NA,,男,1,1
7566,NA,,男,1,1
7567,NA,,男,1,1
7568,NA,,男,1,1
7569,NA,,男,1,1
7570,NA,,男,1,1
7571,NA,,男,1,1
7572,NA,,男,1,1
7573,NA,,男,1,1
7574,NA,,男,1,1
7575,NA,,男,1,1
7576,NA,,男,1,1
7577,NA,,男,1,1
7578,NA,,男,1,1
7579,NA,,男,1,1
7580,NA,,男,1,1
7581,NA,,男,1,1
7582,NA,,男,1,1
7583,NA,,男,1,1
7584,NA,,男,1,1
7585,NA,,男,1,1
7586,NA,,男,1,1
7587,NA,,男,1,1
7588,NA,,男,1,1
7589,NA,,男,1,1
7590,NA,,男,1,1
7591,NA,,男,1,1
7592,NA,,男,1,1
7593,NA,,男,1,1
7594,NA,,男,1,1
7595,NA,,男,1,1
7596,NA,,男,1,1
7597,NA,,男,1,1
7598,NA,,男,1,1
7599,NA,,男,1,1
7600,NA,,男,1,1
7601,NA,,男,1,1
7602,NA,,男,1,1
7603,NA,,男,1,1
7604,NA,,男,1,1
7605,NA,,男,1,1
7606,NA,,男,1,1
7607,NA,,男,1,1
7608,NA,,男,1,1
7609,NA,,男,1,1
7610,NA,,男,1,1
7611,NA,,男,1,1
7612,NA,,男,1,1
7613,NA,,男,1,1
7614,NA,,男,1,1
7615,NA,,男,1,1
7616,NA,,男,1,1
7617,NA,,男,1,1
7618,NA,,男,1,1
7619,NA,,男,1,1
7620,NA,,男,1,1
7621,NA,,男,1,1
7622,NA,,男,1,1
7623,NA,,男,1,1
7624,NA,,男,1,1
7625,NA,,男,1,1
7626,NA,,男,1,1
7627,NA,,男,1,1
7628,NA,,男,1,1
7629,NA,,男,1,1
7630,NA,,男,1,1
7631,NA,,男,1,1
7632,NA,,男,1,1
7633,NA,,男,1,1
7634,NA,,男,1,1
7635,NA,,男,1,1
7636,NA,,男,1,1
7637,NA,,男,1,1
7638,NA,,男,1,1
7639,NA,,男,1,1
7640,NA,,男,1,1
7641,NA,,男,1,1
7642,NA,,男,1,1
7643,NA,,男,1,1
7644,NA,,男,1,1
7645,NA,,男,1,1
7646,NA,,男,1,1
7647,NA,,男,1,1
7648,NA,,男,1,1
7649,NA,,男,1,1
7650,NA,,男,1,1
7651,NA,,男,1,1
7652,NA,,男,1,1
7653,NA,,男,1,1
7654,NA,,男,1,1
7655,NA,,男,1,1
7656,NA,,男,1,1
7657,NA,,男,1,1
7658,NA,,男,1,1
7659,NA,,男,1,1
7660,NA,,男,1,1
7661,NA,,男,1,1
7662,NA,,男,1,1
7663,NA,,男,1,1
7664,NA,,男,1,1
7665,NA,,男,1,1
7666,NA,,男,1,1
7667,NA,,男,1,1
7668,NA,,男,1,1
7669,NA,,男,1,1
7670,NA,,男,1,1
7671,NA,,男,1,1
7672,NA,,男,1,1
7673,NA,,男,1,1
7674,NA,,男,1,1
7675,NA,,男,1,1
7676,NA,,男,1,1
7677,NA,,男,1,1
7678,NA,,男,1,1
7679,NA,,男,1,1
7680,NA,,男,1,1
7681,NA,,男,1,1
7682,NA,,男,1,1
7683,NA,,男,1,1
7684,NA,,男,1,1
7685,NA,,男,1,1
7686,NA,,男,1,1
7687,NA,,男,1,1
7688,NA,,男,1,1
7689,NA,,男,1,1
7690,NA,,男,1,1
7691,NA,,男,1,1
7692,NA,,男,1,1
7693,NA,,男,1,1
7694,NA,,男,1,1
7695,NA,,男,1,1
7696,NA,,男,1,1
7697,NA,,男,1,1
7698,NA,,男,1,1
7699,NA,,男,1,1
7700,NA,,男,1,1
7701,NA,,男,1,1
7702,NA,,男,1,1
7703,NA,,男,1,1
7704,NA,,男,1,1
7705,NA,,男,1,1
7706,NA,,男,1,1
7707,NA,,男,1,1
7708,NA,,男,1,1
7709,NA,,男,1,1
7710,NA,,男,1,1
7711,NA,,男,1,1
7712,NA,,男,1,1
7713,NA,,男,1,1
7714,NA,,男,1,1
7715,NA,,男,1,1
7716,NA,,男,1,1
7717,NA,,男,1,1
7718,NA,,男,1,1
7719,NA,,男,1,1
7720,NA,,男,1,1
7721,NA,,男,1,1
7722,NA,,男,1,1
7723,NA,,男,1,1
7724,NA,,男,1,1
7725,NA,,男,1,1
7726,NA,,男,1,1
7727,NA,,男,1,1
7728,NA,,男,1,1
7729,NA,,男,1,1
7730,NA,,男,1,1
7731,NA,,男,1,1
7732,NA,,男,1,1
7733,NA,,男,1,1
7734,NA,,男,1,1
7735,NA,,男,1,1
7736,NA,,男,1,1
7737,NA,,男,1,1
7738,NA,,男,1,1
7739,NA,,男,1,1
7740,NA,,男,1,1
7741,NA,,男,1,1
7742,NA,,男,1,1
7743,NA,,男,1,1
7744,NA,,男,1,1
7745,NA,,男,1,1
7746,NA,,男,1,1
7747,NA,,男,1,1
7748,NA,,男,1,1
7749,NA,,男,1,1
7750,NA,,男,1,1
7751,NA,,男,1,1
7752,NA,,男,1,1
7753,NA,,男,1,1
7754,NA,,男,1,1
7755,NA,,男,1,1
7756,NA,,男,1,1
7757,NA,,男,1,1
7758,NA,,男,1,1
7759,NA,,男,1,1
7760,NA,,男,1,1
7761,NA,,男,1,1
7762,NA,,男,1,1
7763,NA,,男,1,1
7764,NA,,男,1,1
7765,NA,,男,1,1
7766,NA,,男,1,1
7767,NA,,男,1,1
7768,NA,,男,1,1
7769,NA,,男,1,1
7770,NA,,男,1,1
7771,NA,,男,1,1
7772,NA,,男,1,1
7773,NA,,男,1,1
7774,NA,,男,1,1
7775,NA,,男,1,1
7776,NA,,男,1,1
7777,NA,,男,1,1
7778,NA,,男,1,1
7779,NA,,男,1,1
7780,NA,,男,1,1
7781,NA,,男,1,1
7782,NA,,男,1,1
7783,NA,,男,1,1
7784,NA,,男,1,1
7785,NA,,男,1,1
7786,NA,,男,1,1
7787,NA,,男,1,1
7788,NA,,男,1,1
7789,NA,,男,1,1
7790,NA,,男,1,1
7791,NA,,男,1,1
7792,NA,,男,1,1
7793,NA,,男,1,1
7794,NA,,男,1,1
7795,NA,,男,1,1
7796,NA,,男,1,1
7797,NA,,男,1,1
7798,NA,,男,1,1
7799,NA,,男,1,1
7800,NA,,男,1,1
7801,NA,,男,1,1
7802,NA,,男,1,1
7803,NA,,男,1,1
7804,NA,,男,1,1
7805,NA,,男,1,1
7806,NA,,男,1,1
7807,NA,,男,1,1
7808,NA,,男,1,1
7809,NA,,男,1,1
7810,NA,,男,1,1
7811,NA,,男,1,1
7812,NA,,男,1,1
7813,NA,,男,1,1
7814,春秋雑誌会話篇,1873,男,1,1
7815,太陽,1895,男,1,1
7816,太陽,1895,男,1,1
7817,太陽,1895,男,1,1
7818,太陽,1895,男,1,1
7819,太陽,1895,男,1,1
7820,太陽,1895,男,1,1
7821,高野聖,1900,男,1,1
7822,太陽,1901,男,1,1
7823,吾輩は猫である,1905,男,1,1
7824,吾輩は猫である,1905,男,1,1
7825,吾輩は猫である,1905,男,1,1
7826,吾輩は猫である,1905,男,1,1
7827,蒲団,1907,男,1,1
7828,太陽,1909,男,1,1
7829,太陽,1909,男,1,1
7830,太陽,1909,男,1,1
7831,太陽,1909,男,1,1
7832,太陽,1909,男,1,1
7833,或る女,1911,男,1,1
7834,或る女,1911,男,1,1
7835,或る女,1911,男,1,1
7836,腕くらべ,1916,男,1,1
7837,無限抱擁,1921,男,1,1
7838,太陽,1925,男,1,1
7839,太陽,1925,男,1,1
7840,太陽,1925,男,1,1
7841,太陽,1925,男,1,1
7842,太陽,1925,男,1,1
7843,太陽,1925,男,1,1
7844,太陽,1925,男,1,1
7845,太陽,1925,男,1,1
7846,婦人倶楽部,1925,男,1,1
7847,婦人倶楽部,1925,男,1,1
7848,婦人倶楽部,1925,男,1,1
7849,婦人倶楽部,1925,男,1,1
7850,読売新聞,1941,男,1,1
7851,アダノの鐘,1949,男,1,1
7852,お吟さま,1957,男,1,1
7853,お吟さま,1957,男,1,1
7854,射程,1957,男,1,1
7855,射程,1957,男,1,1
7856,射程,1957,男,1,1
7857,人間革命,1965,男,1,1
7858,死海のほとり,1973,男,1,1
7859,砂の器,1973,男,1,1
7860,孔子,1989,男,1,1
7861,孔子,1989,男,1,1
7862,７つの習慣,1997,男,1,1
7863,７つの習慣,1997,男,1,1
7864,７つの習慣,1997,男,1,1
7865,謎解きはディナーのあとで,2013,男,1,1
7866,NA,,男,1,1
7867,NA,,男,1,1
7868,NA,,男,1,1
7869,NA,,男,1,1
7870,NA,,男,1,1
7871,NA,,男,1,1
7872,NA,,男,1,1
7873,NA,,男,1,1
7874,NA,,男,1,1
7875,NA,,男,1,1
7876,NA,,男,1,1
7877,NA,,男,1,1
7878,NA,,男,1,1
7879,NA,,男,1,1
7880,NA,,男,1,1
7881,NA,,男,1,1
7882,NA,,男,1,1
7883,NA,,男,1,1
7884,NA,,男,1,1
7885,NA,,男,1,1
7886,NA,,男,1,1
7887,NA,,男,1,1
7888,NA,,男,1,1
7889,NA,,男,1,1
7890,NA,,男,1,1
7891,NA,,男,1,1
7892,NA,,男,1,1
7893,NA,,男,1,1
7894,NA,,男,1,1
7895,NA,,男,1,1
7896,NA,,男,1,1
7897,NA,,男,1,1
7898,NA,,男,1,1
7899,NA,,男,1,1
7900,NA,,男,1,1
7901,NA,,男,1,1
7902,NA,,男,1,1
7903,NA,,男,1,1
7904,NA,,男,1,1
7905,NA,,男,1,1
7906,NA,,男,1,1
7907,NA,,男,1,1
7908,NA,,男,1,1
7909,NA,,男,1,1
7910,NA,,男,1,1
7911,NA,,男,1,1
7912,NA,,男,1,1
7913,NA,,男,1,1
7914,NA,,男,1,1
7915,NA,,男,1,1
7916,NA,,男,1,1
7917,NA,,男,1,1
7918,NA,,男,1,1
7919,NA,,男,1,1
7920,NA,,男,1,1
7921,NA,,男,1,1
7922,NA,,男,1,1
7923,NA,,男,1,1
7924,NA,,男,1,1
7925,NA,,男,1,1
7926,NA,,男,1,1
7927,NA,,男,1,1
7928,NA,,男,1,1
7929,NA,,男,1,1
7930,NA,,男,1,1
7931,NA,,男,1,1
7932,NA,,男,1,1
7933,NA,,男,1,1
7934,NA,,男,1,1
7935,NA,,男,1,1
7936,NA,,男,1,1
7937,NA,,男,1,1
7938,NA,,男,1,1
7939,NA,,男,1,1
7940,NA,,男,1,1
7941,NA,,男,1,1
7942,NA,,男,1,1
7943,NA,,男,1,1
7944,NA,,男,1,1
7945,NA,,男,1,1
7946,NA,,男,1,1
7947,NA,,男,1,1
7948,NA,,男,1,1
7949,NA,,男,1,1
7950,NA,,男,1,1
7951,NA,,男,1,1
7952,NA,,男,1,1
7953,NA,,男,1,1
7954,NA,,男,1,1
7955,NA,,男,1,1
7956,NA,,男,1,1
7957,NA,,男,1,1
7958,NA,,男,1,1
7959,NA,,男,1,1
7960,NA,,男,1,1
7961,NA,,男,1,1
7962,NA,,男,1,1
7963,NA,,男,1,1
7964,NA,,男,1,1
7965,NA,,男,1,1
7966,NA,,男,1,1
7967,NA,,男,1,1
7968,NA,,男,1,1
7969,NA,,男,1,1
7970,NA,,男,1,1
7971,NA,,男,1,1
7972,NA,,男,1,1
7973,NA,,男,1,1
7974,NA,,男,1,1
7975,NA,,男,1,1
7976,NA,,男,1,1
7977,NA,,男,1,1
7978,NA,,男,1,1
7979,NA,,男,1,1
7980,NA,,男,1,1
7981,NA,,男,1,1
7982,NA,,男,1,1
7983,NA,,男,1,1
7984,NA,,男,1,1
7985,NA,,男,1,1
7986,NA,,男,1,1
7987,NA,,男,1,1
7988,NA,,男,1,1
7989,NA,,男,1,1
7990,NA,,男,1,1
7991,NA,,男,1,1
7992,NA,,男,1,1
7993,NA,,男,1,1
7994,NA,,男,1,1
7995,NA,,男,1,1
7996,NA,,男,1,1
7997,NA,,男,1,1
7998,NA,,男,1,1
7999,NA,,男,1,1
8000,NA,,男,1,1
8001,NA,,男,1,1
8002,NA,,男,1,1
8003,NA,,男,1,1
8004,NA,,男,1,1
8005,NA,,男,1,1
8006,NA,,男,1,1
8007,NA,,男,1,1
8008,NA,,男,1,1
8009,NA,,男,1,1
8010,NA,,男,1,1
8011,NA,,男,1,1
8012,NA,,男,1,1
8013,NA,,男,1,1
8014,NA,,男,1,1
8015,NA,,男,1,1
8016,NA,,男,1,1
8017,NA,,男,1,1
8018,NA,,男,1,1
8019,NA,,男,1,1
8020,NA,,男,1,1
8021,NA,,男,1,1
